dcid	Absences	Behavior	Comment	Course_Equiv	Course_Name	Course_Number	Credit_Type	DateStored	EarnedCrHrs	ExcludeFromClassRank	ExcludeFromGPA	ExcludeFromGradeSuppression	ExcludeFromGraduation	ExcludeFromHonorRoll	ExcludeFromTranscripts	GPA_Points	Grade	Grade_Level	GradeScale_Name	IsEarnedCrHrsFromGB	IsPotentialCrHrsFromGB	Numeric	PotentialCrHrs	Replaced_DCID	Replaced_Equivalent_Course	Replaced_Grade	SchoolID	SchoolName	SectionID	StoreCode	StudentID	Tardies	Teacher_Name	TermBinsName	TermID	TRANSACTION_DATE
337510981	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28921	Q1	2717681411	0	"Garcia, Emily"	Q1	3303	3/20/2024
338363001	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	91	0.5				2517	Blueberry Creek Middle School	28884	Q1	4417721357	0	"Miller, Daniel"	Q1	3303	3/20/2024
339321561	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	93	0.5				7064	Apple Grove Middle School	21345	Q1	6278787483	0	"Oliva, Sophia"	Q1	3303	3/20/2024
331430994	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21542	Q1	1708853466	0	"Brown, Olivia"	Q1	3303	3/20/2024
337336439	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	94	0.5				7064	Apple Grove Middle School	21439	Q1	3320085496	0	"Oliva, Sophia"	Q1	3303	3/20/2024
331784416	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	98	0.5				2517	Blueberry Creek Middle School	28912	Q1	6059659079	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
338613726	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	96	0.5				7064	Apple Grove Middle School	21439	Q1	9335266626	0	"Oliva, Sophia"	Q1	3303	3/20/2024
332821995	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21346	Q1	1368825839	0	"Brown, Olivia"	Q1	3303	3/20/2024
339418861	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28563	Q1	3932183766	0	"Cherry, Margaret"	Q1	3303	3/20/2024
333275506	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	96	0.5				7064	Apple Grove Middle School	21135	Q1	7073536429	0	"Oliva, Sophia"	Q1	3303	3/20/2024
339415079	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28920	Q1	1164945149	0	"Garcia, Emily"	Q1	3303	3/20/2024
333176015	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	96	0.5				2517	Blueberry Creek Middle School	28894	Q1	3046670756	0	"Garcia, Emily"	Q1	3303	3/20/2024
334685302	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	91	0.5				2517	Blueberry Creek Middle School	28912	Q1	2286090792	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
334726606	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28904	Q1	7265439433	0	"Miller, Daniel"	Q1	3303	3/20/2024
337673104	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28030	Q1	4667325212	0	"Cherry, Margaret"	Q1	3303	3/20/2024
338628144	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	98	0.5				2517	Blueberry Creek Middle School	28904	Q1	9274839586	0	"Miller, Daniel"	Q1	3303	3/20/2024
339139931	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	98	0.5				2517	Blueberry Creek Middle School	28861	Q1	4229123435	0	"Lewis, Ava"	Q1	3303	3/20/2024
335275996	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	20895	Q1	8835920819	0	"Thompson, William"	Q1	3303	3/20/2024
333278712	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	99	0.5				7064	Apple Grove Middle School	21248	Q1	2752545427	0	"Wright, Evelyn"	Q1	3303	3/20/2024
332255692	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	99	0.5				2517	Blueberry Creek Middle School	28922	Q1	6830262658	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
339413090	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28300	Q1	1287712917	0	"Jackson, Christopher"	Q1	3303	3/20/2024
339048716	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21346	Q1	2272077445	0	"Brown, Olivia"	Q1	3303	3/20/2024
332301789	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28030	Q1	4530400575	0	"Cherry, Margaret"	Q1	3303	3/20/2024
332249697	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28854	Q1	3591395032	0	"Garcia, Emily"	Q1	3303	3/20/2024
333044668	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	90	0.5				7064	Apple Grove Middle School	21031	Q1	5425074535	0	"Thompson, William"	Q1	3303	3/20/2024
336969158	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	98	0.5				2517	Blueberry Creek Middle School	28913	Q1	5760822731	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
332995467	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28902	Q1	7522056380	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
336876415	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28396	Q1	5573159297	0	"Jackson, Christopher"	Q1	3303	3/20/2024
337888679	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28396	Q1	9830689947	0	"Jackson, Christopher"	Q1	3303	3/20/2024
339509058	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28026	Q1	7149584350	0	"Jackson, Christopher"	Q1	3303	3/20/2024
337711111	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	92	0.5				7064	Apple Grove Middle School	21439	Q1	4096367664	0	"Oliva, Sophia"	Q1	3303	3/20/2024
332553152	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	92	0.5				2517	Blueberry Creek Middle School	28893	Q1	1882758441	0	"Lewis, Ava"	Q1	3303	3/20/2024
331327695	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	96	0.5				2517	Blueberry Creek Middle School	28854	Q1	3448214568	0	"Garcia, Emily"	Q1	3303	3/20/2024
333188941	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	95	0.5				7064	Apple Grove Middle School	21135	Q1	6628753988	0	"Oliva, Sophia"	Q1	3303	3/20/2024
331072500	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		3	B	6	Middle School Grade Scale	FALSE	FALSE	87	0.5				2517	Blueberry Creek Middle School	28852	Q1	2777895233	0	"Lewis, Ava"	Q1	3303	3/20/2024
333161002	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		2	C	7	Middle School Grade Scale	FALSE	FALSE	76	0.5				2517	Blueberry Creek Middle School	28859	Q1	3394080493	0	"Miller, Daniel"	Q1	3303	3/20/2024
338462800	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		3	B	7	Middle School Grade Scale	FALSE	FALSE	87	0.5				7064	Apple Grove Middle School	20895	Q1	4770653508	0	"Thompson, William"	Q1	3303	3/20/2024
335873857	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	96	0.5				2517	Blueberry Creek Middle School	28861	Q1	4771610242	0	"Lewis, Ava"	Q1	3303	3/20/2024
335263253	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28893	Q1	1169761919	0	"Lewis, Ava"	Q1	3303	3/20/2024
338045972	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28029	Q1	6867536251	0	"Patel, Jayden"	Q1	3303	3/20/2024
331141315	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	20895	Q1	2254650931	0	"Thompson, William"	Q1	3303	3/20/2024
334991847	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	97	0.5				7064	Apple Grove Middle School	21439	Q1	3472974800	0	"Oliva, Sophia"	Q1	3303	3/20/2024
332726913	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	98	0.5				2517	Blueberry Creek Middle School	28902	Q1	7251559600	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
334454845	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28902	Q1	1202147934	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
333302214	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	95	0.5				2517	Blueberry Creek Middle School	28852	Q1	4486197452	0	"Lewis, Ava"	Q1	3303	3/20/2024
331212646	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	98	0.5				7064	Apple Grove Middle School	21248	Q1	6565385902	0	"Wright, Evelyn"	Q1	3303	3/20/2024
336899476	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21365	Q1	3524270142	0	"Oliva, Sophia"	Q1	3303	3/20/2024
332993674	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	99	0.5				2517	Blueberry Creek Middle School	28922	Q1	8371385729	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
336241155	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	93	0.5				7064	Apple Grove Middle School	21439	Q1	5126160060	0	"Oliva, Sophia"	Q1	3303	3/20/2024
331188361	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28854	Q1	1070730443	0	"Garcia, Emily"	Q1	3303	3/20/2024
338688342	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28912	Q1	4509619761	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
339088001	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	94	0.5				7064	Apple Grove Middle School	21135	Q1	3596997515	0	"Oliva, Sophia"	Q1	3303	3/20/2024
339887825	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28904	Q1	9216808855	0	"Miller, Daniel"	Q1	3303	3/20/2024
338500241	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	98	0.5				2517	Blueberry Creek Middle School	28861	Q1	9375489652	0	"Lewis, Ava"	Q1	3303	3/20/2024
334217717	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28903	Q1	9562037760	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
333871612	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	96	0.5				2517	Blueberry Creek Middle School	28904	Q1	3251722090	0	"Miller, Daniel"	Q1	3303	3/20/2024
339770037	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28030	Q1	1351530812	0	"Cherry, Margaret"	Q1	3303	3/20/2024
336342297	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28563	Q1	6671822070	0	"Cherry, Margaret"	Q1	3303	3/20/2024
337439504	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21135	Q1	8741021036	0	"Oliva, Sophia"	Q1	3303	3/20/2024
335279315	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		3	B	6	Middle School Grade Scale	FALSE	FALSE	86	0.5				2517	Blueberry Creek Middle School	28912	Q1	7942157139	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
337141981	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28921	Q1	6107051770	0	"Garcia, Emily"	Q1	3303	3/20/2024
336141376	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21346	Q1	4537875269	0	"Brown, Olivia"	Q1	3303	3/20/2024
338029496	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28119	Q1	9624023536	0	"Cherry, Margaret"	Q1	3303	3/20/2024
331061261	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28858	Q1	1359682560	0	"Miller, Daniel"	Q1	3303	3/20/2024
332266978	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28857	Q1	8684959820	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
336574308	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28919	Q1	7495424919	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
336328076	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28920	Q1	8832485114	0	"Garcia, Emily"	Q1	3303	3/20/2024
333085472	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	27938	Q1	2281743422	0	"Patel, Jayden"	Q1	3303	3/20/2024
338362396	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28300	Q1	9098476490	0	"Jackson, Christopher"	Q1	3303	3/20/2024
339833625	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	27939	Q1	8809800903	0	"Cherry, Margaret"	Q1	3303	3/20/2024
332962255	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	97	0.5				2517	Blueberry Creek Middle School	28903	Q1	4217102210	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
339167349	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	96.59	0.5				3804	Cherry Hill Middle School	28300	Q1	7971017987	0	"Jackson, Christopher"	Q1	3303	3/20/2024
333829343	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	94	0.5				7064	Apple Grove Middle School	21135	Q1	5072182998	0	"Oliva, Sophia"	Q1	3303	3/20/2024
334577143	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28563	Q1	2443759603	0	"Cherry, Margaret"	Q1	3303	3/20/2024
333730161	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28852	Q1	8093405577	0	"Lewis, Ava"	Q1	3303	3/20/2024
331765969	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	98.48	0.5				3804	Cherry Hill Middle School	28029	Q1	9340916883	0	"Patel, Jayden"	Q1	3303	3/20/2024
337395656	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	98	0.5				2517	Blueberry Creek Middle School	28921	Q1	2298058075	0	"Garcia, Emily"	Q1	3303	3/20/2024
337774200	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28912	Q1	6296208634	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
332353719	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		3	B	8	Middle School Grade Scale	FALSE	FALSE	86	0.5				2517	Blueberry Creek Middle School	28860	Q1	8385188021	0	"Lewis, Ava"	Q1	3303	3/20/2024
333598337	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28396	Q1	2394235118	0	"Jackson, Christopher"	Q1	3303	3/20/2024
334983343	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28919	Q1	4023410437	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
335364200	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	92	0.5				2517	Blueberry Creek Middle School	28854	Q1	6509176980	0	"Garcia, Emily"	Q1	3303	3/20/2024
332334074	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	98	0.5				2517	Blueberry Creek Middle School	28861	Q1	4725743906	0	"Lewis, Ava"	Q1	3303	3/20/2024
333072066	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21326	Q1	6724225889	0	"Thompson, William"	Q1	3303	3/20/2024
335858610	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	96	0.5				2517	Blueberry Creek Middle School	28861	Q1	2569217299	0	"Lewis, Ava"	Q1	3303	3/20/2024
337592642	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	96	0.5				2517	Blueberry Creek Middle School	28861	Q1	7051929312	0	"Lewis, Ava"	Q1	3303	3/20/2024
337040458	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	98	0.5				2517	Blueberry Creek Middle School	28922	Q1	6861126574	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
331807826	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	99	0.5				2517	Blueberry Creek Middle School	28892	Q1	9489811073	0	"Miller, Daniel"	Q1	3303	3/20/2024
339534771	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28482	Q1	2905220637	0	"Patel, Jayden"	Q1	3303	3/20/2024
335022911	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	90	0.5				2517	Blueberry Creek Middle School	28921	Q1	3768437051	0	"Garcia, Emily"	Q1	3303	3/20/2024
333071704	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				2517	Blueberry Creek Middle School	28919	Q1	7751419033	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
337739129	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	90	0.5				2517	Blueberry Creek Middle School	28857	Q1	9246140700	0	"Nguyen, Alexander"	Q1	3303	3/20/2024
331843561	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	99	0.5				2517	Blueberry Creek Middle School	28913	Q1	8386909748	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
337380656	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	98	0.5				7064	Apple Grove Middle School	20895	Q1	9843073852	0	"Thompson, William"	Q1	3303	3/20/2024
331165096	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		2	C	7	Middle School Grade Scale	FALSE	FALSE	78	0.5				2517	Blueberry Creek Middle School	28913	Q1	6187973436	0	"Hayes, Benjamin"	Q1	3303	3/20/2024
338725333	0				Phys Ed 7th	PE7	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	7	Middle School Grade Scale	FALSE	FALSE	98	0.5				2517	Blueberry Creek Middle School	28854	Q1	9487864276	0	"Garcia, Emily"	Q1	3303	3/20/2024
333709169	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	100	0.5				7064	Apple Grove Middle School	21541	Q1	2657738379	0	"Brown, Olivia"	Q1	3303	3/20/2024
338288607	0				Phys Ed 6th	PE6	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	6	Middle School Grade Scale	FALSE	FALSE	94	0.5				7064	Apple Grove Middle School	21365	Q1	3405347966	0	"Oliva, Sophia"	Q1	3303	3/20/2024
334703245	0				Phys Ed 8th	PE8	ELEC	11/20/2023	0	1	0	FALSE	FALSE	0		4	A	8	Middle School Grade Scale	FALSE	FALSE	100	0.5				3804	Cherry Hill Middle School	28119	Q1	6491565139	0	"Cherry, Margaret"	Q1	3303	3/20/2024
